Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","513245.12","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4030","Fertilizers n.e.c.","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4030","Fertilizers n.e.c.","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4030","Fertilizers n.e.c.","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2018","2018","tonnes","14080","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","8572.75","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","15479","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","278131","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","268387.09","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","309042.09","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","8673","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","11265.99","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2020","2020","tonnes","13397.7","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4026","Other NK compounds","2018","2018","tonnes","2384","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4026","Other NK compounds","2019","2019","tonnes","3535.9","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4026","Other NK compounds","2020","2020","tonnes","3156.11","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4024","Other NP compounds","2018","2018","tonnes","273","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4024","Other NP compounds","2019","2019","tonnes","121","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","200.31","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","26361","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","8609.68","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","11558","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4011","Phosphate rock","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4027","PK compounds","2018","2018","tonnes","14442","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4027","PK compounds","2019","2019","tonnes","13514.32","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4027","PK compounds","2020","2020","tonnes","14736.34","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","5591","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","6074.2","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","7535.12","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4025","Potassium nitrate","2018","2018","tonnes","832.19","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4025","Potassium nitrate","2019","2019","tonnes","93.93","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4025","Potassium nitrate","2020","2020","tonnes","918.11","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","2108","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","1895.25","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","2403","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4005","Sodium nitrate","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4005","Sodium nitrate","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4005","Sodium nitrate","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","967","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","964.06","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4012","Superphosphates above 35%","2020","2020","tonnes","1043","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4013","Superphosphates, other","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","2518","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","553.35","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","178.08","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","4732.82","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","4846.76","A","Official figure"
"RFB","Fertilizers by Product","752","Sweden","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","2991.86","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2018","2018","tonnes","34446","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2019","2019","tonnes","6599","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2020","2020","tonnes","7976","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","4777","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2019","2019","tonnes","4460","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","4716","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","48109","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2019","2019","tonnes","66970","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","73880","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","3240","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","3573","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","4291","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","45426","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","39208","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","42408","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","13355","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","10976","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2020","2020","tonnes","17120","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4026","Other NK compounds","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4026","Other NK compounds","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4024","Other NP compounds","2018","2018","tonnes","5269","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4024","Other NP compounds","2019","2019","tonnes","4818","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","6046","A","Official figure"
"RFB","Fertilizers by Product","756","Switzerland","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2018","2018","tonnes","5826","A","Official figure"
